,1,2,3,4,5
0,23773.26,24152.0,23268.0,23802.58,52.42867
1,23801.16,26069.8,22797.61,23766.09,323.58309
2,23765.72,23935.65,21408.86,23608.06,474.346425
3,23608.06,23921.55,22842.61,23840.52,556.74503
4,23840.52,23897.96,10000.1,23790.74,372.466836
5,23790.53,23931.33,23781.33,23893.84,333.89571
6,23894.05,24141.64,23890.74,24056.66,364.429199
7,24055.95,24069.57,23730.24,23805.17,382.700378
8,23803.73,23882.36,23750.83,23867.45,342.924486
9,23869.33,23988.42,23420.55,23467.72,414.670193
10,23456.83,23682.12,23392.11,23555.95,322.322092
11,23555.41,23592.23,23405.84,23489.36,293.301017
12,23489.36,23583.23,23437.72,23553.55,311.227022
13,23553.2,23588.31,23524.81,23554.89,275.148291
14,23554.89,23579.27,23412.3,23476.12,283.549705
15,23475.88,23534.02,23417.16,23532.93,280.577132
16,23533.72,23560.96,23508.69,23516.2,244.015559
17,23516.05,23548.53,23501.56,23523.23,234.03676
18,23523.68,23551.88,23507.45,23513.27,222.189524
19,23513.92,23544.27,23448.71,23452.54,262.698865
20,23452.54,23472.05,23328.21,23423.32,300.980699
21,23423.33,23446.67,23400.12,23420.99,260.244417
22,23420.99,23489.28,23353.22,23431.57,278.070289
23,23430.93,23626.08,23310.2,23534.13,309.546053
24,23533.63,23568.37,23488.12,23524.12,281.214613
25,23524.08,23649.44,23268.84,23343.75,359.933521
26,23343.11,23587.64,23239.68,23516.67,395.472793
27,23516.38,23705.0,23113.51,23605.22,390.881417
28,23603.81,23712.52,10000.96,23517.55,374.862066
29,23517.55,23659.38,23504.52,23508.31,337.974714
30,23506.87,23570.52,23367.25,23417.9,354.124055
31,23415.39,23434.48,23351.52,23376.39,158.753512
32,23376.27,23408.5,23237.42,23334.81,313.275305
33,23334.95,23391.43,23304.52,23379.42,275.652074
34,23379.53,23440.88,23378.97,23422.12,255.293234
35,23421.7,23471.15,23404.88,23431.02,274.804479
36,23430.89,23461.72,10000.1,23411.08,265.202974
37,23411.61,23441.65,23369.2,23374.03,239.152383
38,23374.01,23397.75,23349.86,23386.88,254.684799
39,23386.9,23392.91,23332.78,23343.12,260.611027
40,23342.94,23357.72,23316.39,23337.33,253.560345
41,23337.35,23338.49,23266.04,23312.78,261.488721
42,23312.41,23619.55,9000.0,23338.52,243.391387
43,23338.12,23493.65,23298.34,23330.58,228.964223
44,23330.58,23344.91,23296.57,23298.04,204.804062
45,23298.26,23357.64,23292.22,23340.31,222.492055
46,23340.47,23680.2,23331.56,23336.11,228.001632
47,23335.75,23373.95,23332.97,23362.96,211.387232
48,23363.29,23680.2,23342.16,23409.85,235.441783
49,23412.96,23620.47,23408.86,23503.73,324.71333
50,23503.84,23508.23,23397.73,23465.5,263.596615
51,23464.52,23471.79,23300.0,23420.92,258.390882
52,23421.44,23451.33,23358.45,23409.3,267.267009
53,23409.15,23461.9,23395.0,23439.95,290.236467
54,23439.51,23469.25,23405.75,23446.07,275.424753
55,23445.91,23454.18,23415.41,23426.33,235.200247
56,23426.37,23440.54,23390.94,23412.27,231.047432
57,23412.12,23417.42,23377.78,23413.75,231.622493
58,23413.76,23448.39,23392.19,23403.35,199.800297
59,23403.34,23421.56,22853.95,23327.63,289.927193
60,23326.64,23357.51,22236.89,23285.23,306.153572
61,23285.6,23667.94,23033.0,23319.38,278.67554
62,23319.21,23346.66,23292.23,23292.52,224.013331
63,23292.5,23342.91,22849.31,23342.91,230.199859
64,23343.34,23375.68,23327.66,23364.39,216.604405
65,23364.14,23387.99,23360.73,23375.54,193.683648
66,23374.71,23425.59,23344.2,23392.67,223.76961
67,23392.62,23403.82,8000.0,23376.67,215.783105
68,23377.35,23985.38,22868.4,23393.27,277.829589
69,23393.3,23631.99,8000.0,23365.47,235.99237
70,23365.4,23985.38,23361.18,23395.86,263.429505
71,23395.85,23401.81,23347.74,23356.74,285.735772
72,23356.35,23374.42,23011.01,23163.43,268.697509
73,23161.48,23215.58,9000.0,23167.14,350.680207
74,23167.0,23209.69,23142.5,23161.7,324.98805
75,23162.11,23201.32,23065.12,23096.91,329.640234
76,23097.2,23155.68,9000.0,23070.49,343.581072
77,23070.49,23100.95,22814.12,22852.38,400.581966
78,22850.2,22945.48,22824.95,22843.08,346.984911
79,22843.3,22914.31,22746.49,22892.07,343.752571
80,22890.78,22937.6,22820.07,22885.88,401.049443
81,22886.28,22897.32,22773.82,22896.36,320.013376
82,22894.89,23029.63,22887.28,22980.35,334.854545
83,22979.8,22999.62,22903.62,22931.15,287.773606
84,22931.47,23090.8,22922.08,23055.83,332.201241
85,23053.95,23063.99,22965.25,22978.16,269.045828
86,22978.06,23002.62,22871.52,22879.32,274.555488
87,22878.0,22923.63,22829.93,22895.11,292.440973
88,22895.07,22927.09,22869.58,22873.7,284.435598
89,22872.63,22896.16,22635.8,22774.76,311.516455
90,22774.76,22799.66,22721.06,22781.69,270.511025
91,22781.69,22885.73,22755.52,22879.85,284.431103
92,22879.85,22926.57,22836.64,22862.67,276.599433
93,22862.97,22883.08,22816.75,22837.59,279.311656
94,22837.24,22869.32,22796.85,22843.07,307.565174
95,22842.83,22892.42,22737.46,22878.59,299.240098
96,22878.47,22944.78,22721.19,22885.3,345.746944
97,22886.31,22944.78,22812.15,22829.57,273.544854
98,22828.13,22950.0,22780.43,22840.89,338.238477
99,22841.06,23047.13,22749.54,23041.14,355.662837
100,23042.0,23151.07,22929.59,22999.35,366.254773
101,22999.62,23068.64,22956.66,23034.56,335.898551
102,23035.58,23741.82,21945.3,23017.28,411.453648
103,23017.89,23123.59,22983.57,23030.15,329.889702
104,23030.7,23030.92,22918.21,23005.39,334.682135
105,23005.3,23009.71,22907.12,22917.31,276.261986
106,22915.47,22925.39,22846.82,22880.38,285.085388
107,22879.38,22883.3,22641.69,22761.49,376.20541
108,22761.84,23056.01,22746.83,22795.85,330.328227
109,22795.65,22863.24,22791.78,22847.54,320.448348
110,22847.54,22888.5,22761.3,22882.71,330.941041
111,22882.71,23054.38,22557.62,22876.43,339.376219
112,22873.2,22926.92,22864.6,22871.37,286.288791
113,22870.31,22948.02,22866.37,22936.04,269.549509
114,22936.47,22984.44,22921.5,22925.56,229.029261
115,22925.56,22959.52,22890.64,22911.68,227.843538
116,22910.12,22919.87,22864.45,22873.12,256.859324
117,22873.12,23054.38,22872.85,23009.77,301.757851
118,23009.77,23058.43,22973.97,22984.13,282.964766
119,22983.69,23024.0,22966.85,22977.9,267.692735
120,22977.08,23053.08,22964.92,23020.02,313.243543
121,23020.24,23036.72,22547.87,22982.59,326.917696
122,22982.42,23083.6,22915.0,22977.32,364.577634
123,22975.86,22978.26,22880.34,22905.07,356.877978
124,22904.89,23022.64,22873.73,22977.24,352.29858
125,22977.44,22991.76,22964.68,22989.68,72.015308
