,1,2,3,4,5
0,23773.26,26069.8,10000.1,23489.36,4233.813126
1,23489.36,23712.52,10000.96,23431.02,7034.526099
2,23430.89,23680.2,9000.0,23327.63,5976.409341
3,23326.64,23985.38,8000.0,22931.15,7004.467796
4,22931.47,23741.82,21945.3,22761.49,7510.778777
5,22761.84,23083.6,22547.87,22990.84,5228.832003
