,Open,High,Low,Close,Accumulation Distribution,Volume,Stochastic Oscillator,Rate of Change,Supertrend,relative strength,On Balance Volume,Macd,Ema9,ema21,ema50,ema100,ema200,moving average,upper band,lower band
0,1.0,2.0,3.0,4.0,-15.0,5.0,,,0.0,99.89806489878995,5.0,,,,,,,,,
1,22899.57,22900.26,22896.68,22897.92,-16.45590192737796,4.738299,,,0.0,99.89806489878995,9.738299,,,,,,,,,
2,22897.72,22904.71,22896.48,22898.21,-19.68389828946834,5.569478,,,0.0,99.89806489878995,15.307777,,,,,,,,,
3,22898.12,22904.38,22892.77,22904.15,-13.691096937185343,6.240038,,,0.0,99.89806489878995,21.547815,,,,,,,,,
4,22903.87,22906.8,22901.9,22904.54,-13.3294372106536,4.663507,,,0.0,99.89806489878995,26.211322,,,,,,,,,
5,22904.36,22904.52,22897.36,22901.17,-13.027587009539236,4.698364,,,0.0,99.89806489878995,21.512957999999998,,,,,,,,,
6,22900.35,22909.8,22899.75,22909.8,-7.3483460095392354,5.679241,,,0.0,99.89806489878995,27.192199,,,,,,,,,
7,22909.8,22910.68,22906.63,22909.92,-4.3258043601617135,4.838456,,,0.0,99.89806489878995,32.030654999999996,,,,,,,,,
8,22909.82,22915.63,22908.95,22915.2,0.22663536139474694,5.225137,,,0.0,99.89806489878995,37.255792,,,,,,,,,
9,22915.63,22927.05,22915.63,22924.92,2.920235512006695,4.296217,,573023.0,0.0,99.89806489878995,41.552009,,,,,,,,,
10,22924.48,22927.0,22922.49,22926.86,7.676638846819422,5.071248,,0.12638702554643721,0.0,99.89806489878995,46.623256999999995,,,,,,,,,
11,22927.14,22943.55,22922.2,22922.2,1.1985958468194218,6.478043,,0.10476801461773988,0.0,99.89806489878995,40.145213999999996,,,,,,,,,
12,22922.87,22926.44,22909.72,22910.59,-4.168192529975474,5.990167,,0.028117175271713535,0.0,99.89806489878995,34.155046999999996,,,,,,,,,
13,22909.43,22909.43,22904.54,22907.76,-3.203970495213248,3.041965,99.84398804736591,0.014058348257584008,27838.354285714282,99.89806489878995,31.113081999999995,,,,,,,,,
14,22908.08,22910.12,22907.42,22908.18,-4.997466043355826,4.103761,30.34659314690864,0.030609789805513543,18329.192448979593,99.89806805385024,35.216843,,,,,,,,,
15,22907.76,22930.05,22907.44,22930.05,0.2461239566441744,5.24359,73.414730208743,0.08839012125814172,27186.812011661805,99.89812143594001,40.460432999999995,,,,,,,,,
16,22929.22,22929.22,22918.53,22921.87,-1.7537872070608025,5.331434,57.306025994484465,0.052160810688128834,18966.69384631404,99.89815401752462,35.12899899999999,,,,,,,,,
17,22921.87,22926.48,22919.88,22925.75,2.33405868687903,5.248985,61.46352024247721,0.04603931015221274,26599.827856994107,99.89105120315156,40.37798399999999,,,,,,,,,
18,22924.93,22926.29,22922.38,22922.47,-1.9465990190029814,4.487231,54.36241610738535,-0.0106870601947473,19509.988418505473,99.89105479051882,35.89075299999999,,,,,,,,,
19,22922.92,22923.55,22917.94,22917.94,-6.832037019002981,4.885438,41.5296803652945,-0.03890633082769268,26087.875039959203,99.86780754908662,31.00531499999999,,,,,,,,,
20,22918.5,22928.23,22918.5,22928.23,-3.478352019002981,3.353685,60.728018456805074,0.026306375478779565,19982.513891466453,99.86783437212564,34.35899999999999,,,,,,,21823.41571428571,23533.889895443477,20112.941533127945
21,22927.77,22943.48,22918.62,22918.62,-10.79127101900298,7.312919,36.09330940784077,0.03504929379818389,25659.254957924008,99.86787343112282,27.046080999999987,,,,,,,22914.588095238098,24625.062276395864,21204.11391408033
22,22918.62,22920.75,22909.84,22920.75,-5.326220019002981,5.465051,41.553447833888214,0.05670567528208714,20373.53682478485,99.78645946899516,32.51113199999999,,,,,,,22915.67523809524,24626.149419253004,21205.201056937472
23,22921.15,22924.18,22915.45,22921.1,-3.816932321410711,5.12688,42.45065367853974,0.05639906793117877,25288.24009127121,99.7865174515566,37.63801199999999,,,,,,,22916.765238095235,24627.239419253,21206.29105693747
24,22921.21,22922.07,22919.45,22920.99,-3.1307359244597546,3.908336,42.168674698798775,-0.03951147075561545,20722.369915248164,99.78652708731951,33.72967599999999,,,,,,,22917.56714285714,24628.041324014906,21207.092961699374
25,22920.95,22927.61,22919.09,22927.61,1.4516350755402456,4.582371,59.244992295841,0.025041586921137338,24971.011507269566,99.7865921462312,38.31204699999999,,,,,,,22918.66571428571,24629.139895443477,21208.191533127945
26,22926.84,22932.12,22921.35,22921.35,-2.2589879244597544,3.710623,43.168977914736104,-0.01919239283338925,21021.597886106832,99.78663098399547,34.601423999999994,,,,,,,22919.626666666663,24630.10084782443,21209.152485508897
27,22922.52,22922.52,22914.8,22919.01,-1.7711983648763638,5.379622,32.14087631724827,-0.015094359377509914,24684.719820043654,99.7169774872165,29.221801999999993,,,,,,,22920.065238095234,24630.539419253,21209.59105693747
28,22919.35,22925.67,22919.23,22924.54,0.6461384736357165,3.724318,47.447280799117,0.02879839985618915,21283.52516710232,99.7170701691502,32.94611999999999,,,,,,,22920.761428571426,24631.235609729192,21210.28724741366
29,22924.54,22924.54,22917.14,22917.14,-2.4363745263642835,3.082513,21.700356718190843,-0.04836832149712755,24442.525201976416,99.69786323343706,29.863606999999995,,,,,,,22920.853809523807,24631.327990681573,21210.37962836604
30,22916.57,22918.35,22914.19,22915.78,-3.5061519494407674,4.541096,17.657550535073703,-0.012391671051747988,21498.45945530761,99.62756897474146,25.322510999999995,,,,,,,22920.418571428567,24630.892752586333,21209.9443902708
31,22915.78,22918.91,22911.28,22913.4,-5.379667216803846,4.216791,10.582639714629522,-0.032067013513947806,24231.118362928646,99.6049656741423,21.105719999999994,,,,,,,22919.777619047614,24630.25180020538,21209.30343788985
