,1,2,3,4,5
0,23773.26,26069.8,10000.1,23489.36,4233.813126
1,23489.36,23626.08,23310.2,23534.13,3262.284316
2,23533.63,23712.52,10000.96,23431.02,3772.241783
3,23430.89,23680.2,9000.0,23362.96,2873.74084
4,23363.29,23680.2,22853.95,23327.63,3102.668501
5,23326.64,23985.38,8000.0,23356.74,2951.870306
6,23356.35,23374.42,9000.0,22931.15,4052.59749
7,22931.47,23090.8,22635.8,22878.59,3481.854072
8,22878.47,23741.82,21945.3,22761.49,4028.924705
9,22761.84,23058.43,22557.62,22977.9,3443.07961
10,22977.08,23083.6,22547.87,22990.84,1785.752393
