,Open,High,Low,Close,Accumulation Distribution,Volume,Stochastic Oscillator,Rate of Change,Supertrend,relative strength,On Balance Volume,Macd,Ema9,ema21,ema50,ema100,ema200,moving average,upper band,lower band
0,22666.0,22792.86,22422.0,22576.17,-3451.2678271479303,20472.4438,,,0.0,74.46890171423672,20472.4438,,,,,,,,,
1,22576.86,22618.78,22551.72,22563.99,-9232.676402811281,9118.0917,,,0.0,74.46890171423672,11354.3521,,,,,,,,,
2,22563.04,22623.21,22508.33,22551.05,-11573.188251725169,9133.08428,,,0.0,74.46890171423672,2221.267820000001,,,,,,,,,
3,22551.05,22571.4,22492.68,22547.35,-8474.507848905563,7966.3005,,,0.0,74.46890171423672,-5745.032679999999,,,,,,,,,
4,22547.83,22643.65,22514.6,22597.96,-5905.872138535341,8799.63999,,,0.0,74.46890171423672,3054.6073100000003,,,,,,,,,
5,22597.96,22621.39,22562.84,22573.98,-9791.901030719895,6273.14562,,,0.0,74.46890171423672,-3218.53831,,,,,,,,,
6,22573.99,22622.99,22554.72,22620.93,-2927.9236093930895,7304.81276,,,0.0,74.46890171423672,4086.27445,,,,,,,,,
7,22620.42,22670.0,22600.74,22638.36,-2183.0908499879865,8626.60818,,,0.0,74.46890171423672,12712.88263,,,,,,,,,
8,22638.36,22776.31,22626.62,22700.63,-2342.91453500218,14325.75294,,,0.0,74.46890171423672,27038.63557,,,,,,,,,
9,22700.62,23100.0,22685.48,23037.49,12627.432780603995,21435.26207,,2.043393542837446,0.0,74.46890171423672,48473.897639999996,,,,,,,,,
10,23037.46,23335.77,22595.23,22777.52,-12621.263114146772,49733.13453,,0.946330857264166,0.0,74.46890171423672,-1259.2368900000074,,,,,,,,,
11,22778.51,22953.93,22652.61,22905.65,-1151.0094087397702,16879.35557,,1.5724323257675366,0.0,74.46890171423672,15620.118679999992,,,,,,,,,
12,22907.01,23087.63,22888.0,23039.5,7382.421112668708,16479.91424,,2.1827398785223107,0.0,74.46890171423672,32100.03291999999,,,,,,,,,
13,23041.12,23050.0,22851.94,22930.04,4633.979840729111,13004.21114,55.598235879926094,1.469513177295667,23484.943571428572,74.46890171423672,19095.82177999999,,,,,,,,,
14,22930.87,23018.92,22875.54,22955.26,5808.2669405267025,10483.76615,54.86721465086741,1.6890242659912014,22409.268112244896,72.40287566976068,29579.58792999999,,,,,,,,,
15,22955.8,23280.0,22930.92,22998.9,-6723.7768794523345,20526.86682,60.04341173540204,1.6708862102486455,23580.695324344026,75.4550764474966,50106.45474999999,,,,,,,,,
16,22998.9,23269.73,22980.0,23197.45,2777.6908271715565,18963.01053,83.59368513444595,2.4696576960521854,22595.126484537694,77.4145485643825,69069.46527999999,,,,,,,,,
17,23196.43,23371.8,23126.06,23226.65,-1202.2539758916687,21948.64533,83.0669622025201,2.3172044123885627,23838.608978643573,80.28444227845083,91018.11060999999,,,,,,,,,
18,23225.17,23269.99,23053.24,23248.52,8808.994502586167,12484.54121,84.91212610760279,0.9160286124920702,22633.8259484024,77.51412994019587,103502.65181999998,,,,,,,,,
19,23247.4,23308.06,23174.08,23270.5,12680.520368873484,8812.55582,87.6021931756989,2.1643269328706527,23869.997333626343,78.80414260675387,112315.20763999998,,,,,,,,,
20,23270.97,23299.55,23080.0,23093.38,4035.352984011817,9845.15016,64.14746899828755,0.8195794487386276,22489.657475918397,73.10827099288804,102470.05747999997,,,,,,,22859.584761904764,23360.46186164248,22358.707662167046
21,23093.38,23220.0,23009.11,23204.64,10972.32105758425,8119.76021,78.47457408862049,0.7167690271056237,23810.43020093292,68.58994019610817,110589.81768999997,,,,,,,22889.51190476191,23390.389004499626,22388.63480502419
22,23203.41,23210.91,22737.36,22759.71,3225.226053384007,8554.59214,21.180318580424125,-0.7428246963372187,22095.715527705146,57.68428215042391,102035.22554999997,,,,,,,22898.831904761908,23399.709004499626,22397.95480502419
23,22757.14,22964.6,22680.73,22783.55,-1502.3711778306242,17154.83863,24.250228569221033,-0.7480202794479363,23460.94558141665,48.00162976413842,119190.06417999997,,,,,,,22909.903333333332,23410.78043307105,22409.026233595614
