,1,2,3,4,5
115,22842.83,22846.22,22833.5,22834.82,15.681522
116,22834.73,22834.73,22793.96,22806.66,13.728259
117,22805.58,22808.89,22787.97,22791.7,16.818082
118,22791.7,22798.12,22788.29,22790.26,14.89522
119,22789.09,22794.75,22771.78,22794.31,13.438894
120,22794.31,22806.42,22794.31,22804.21,13.050126
121,22803.72,22806.75,22792.92,22792.92,13.25411
122,22792.93,22793.65,22745.73,22772.71,14.335864
123,22772.53,22774.97,22759.96,22768.37,10.994315
124,22768.12,22769.17,22740.22,22752.75,14.990259
125,22752.91,22764.15,22737.46,22763.72,15.414554
126,22763.45,22790.95,22753.85,22789.25,14.296209
127,22789.68,22795.9,22779.52,22794.28,14.99358
128,22794.12,22804.41,22786.52,22790.5,16.355517
129,22790.12,22792.61,22780.99,22791.05,14.631093
130,22790.92,22811.4,22780.93,22811.4,15.39668
131,22812.35,22843.3,22812.34,22836.86,17.956185
132,22836.9,22875.97,22836.86,22875.7,18.538196
133,22874.12,22882.82,22862.38,22882.82,15.359755
134,22883.84,22892.42,22877.16,22878.59,15.111678
135,22878.47,22931.38,22877.9,22878.59,21.644484
136,22878.59,22878.93,22861.48,22869.52,14.988713
137,22870.82,22892.47,22869.62,22891.51,16.618696
138,22881.96,22884.92,22858.19,22861.84,17.900923
139,22861.86,22868.22,22857.94,22860.13,19.463991
140,22860.02,22864.16,22839.32,22840.8,14.893366
141,22840.8,22845.58,22831.44,22840.39,20.99081
142,22840.12,22850.85,22829.48,22829.69,15.929381
143,22829.43,22856.82,22829.43,22851.32,16.464514
144,22851.47,22888.92,22843.33,22868.1,15.243866
145,22867.72,22944.78,22853.53,22854.55,19.126068
146,22854.0,22883.05,22853.57,22876.61,14.148292
147,22877.21,22906.93,22877.21,22905.26,16.031313
148,22905.32,22915.1,22898.12,22904.84,15.467671
149,22908.05,22928.0,22901.98,22910.95,15.876191
150,22911.06,22927.15,22910.26,22925.56,16.474488
151,22925.37,22926.11,22899.41,22915.5,16.531915
152,22915.45,22915.69,22748.0,22896.55,28.014632
153,22897.53,22901.36,22721.19,22889.38,14.853686
154,22889.38,22891.05,22875.71,22885.3,15.083944
155,22886.31,22891.91,22879.63,22879.63,13.058204
156,22880.12,22891.32,22878.63,22887.74,13.537003
157,22887.74,22944.78,22885.5,22903.57,12.703805
158,22903.54,22918.19,22902.34,22914.71,15.125669
159,22914.51,22921.9,22885.0,22886.99,14.577391
160,22887.16,22898.53,22886.13,22890.63,12.473947
161,22890.63,22907.65,22890.07,22900.36,13.587475
162,22899.72,22901.04,22875.01,22875.01,9.679591
163,22874.42,22879.75,22864.74,22877.6,12.467409
164,22877.25,22877.32,22864.23,22867.06,12.064067
165,22866.93,22874.48,22856.36,22860.84,13.931556
166,22860.91,22863.28,22855.57,22861.85,12.50495
167,22861.8,22869.69,22855.86,22861.72,14.77146
168,22861.89,22869.36,22848.43,22853.87,11.814088
169,22854.01,22886.94,22853.38,22886.94,20.421528
170,22887.35,22888.42,22838.79,22838.79,11.890495
