,Open,High,Low,Close,Accumulation Distribution,Volume,Stochastic Oscillator,Rate of Change,Supertrend,relative strength,On Balance Volume,Macd,Ema9,ema21,ema50,ema100,ema200,moving average,upper band,lower band
0,1.0,2.0,3.0,4.0,-15.0,5.0,,,0.0,75.51192066334075,5.0,,,,,,,,,
1,23773.26,26069.8,10000.1,23893.84,1526.1069792796743,2113.465761,,,0.0,75.51192066334075,2118.465761,,,,,,,,,
2,23894.05,24141.64,23392.11,23489.36,-44.01883022221273,2120.347365,,,0.0,75.51192066334075,-1.8816040000001522,,,,,,,,,
3,23489.36,23588.31,23412.3,23523.23,380.2140111143407,1628.554469,,,0.0,75.51192066334075,1626.6728649999998,,,,,,,,,
4,23523.68,23626.08,23310.2,23534.13,1062.813938957378,1633.729847,,,0.0,75.51192066334075,3260.402712,,,,,,,,,
5,23533.63,23712.52,10000.96,23508.31,3139.3997551627817,2140.339124,,,0.0,75.51192066334075,1120.063588,,,,,,,,,
6,23506.87,23570.52,23237.42,23431.02,3404.443087050812,1631.902659,,,0.0,75.51192066334075,-511.8390710000001,,,,,,,,,
7,23430.89,23461.72,10000.1,23312.78,4905.183343852836,1534.700249,,,0.0,75.51192066334075,-2046.53932,,,,,,,,,
8,23312.41,23680.2,9000.0,23362.96,6186.350440337932,1339.040591,,,0.0,75.51192066334075,-707.4987290000001,,,,,,,,,
9,23363.29,23680.2,23300.0,23439.95,5753.797830064922,1639.646086,,585898.75,0.0,75.51192066334075,932.1473569999998,,,,,,,,,
10,23439.51,23469.25,22853.95,23327.63,6543.349631015519,1463.022415,,-2.369690263264501,0.0,75.51192066334075,-530.8750580000001,,,,,,,,,
11,23326.64,23667.94,22236.89,23375.54,7400.4097008375065,1449.330355,,-0.4845598177217192,0.0,75.51192066334075,918.455297,,,,,,,,,
12,23374.71,23985.38,8000.0,23356.74,8784.772077729585,1502.539951,,-0.7077684484656177,0.0,75.51192066334075,-584.084654,,,,,,,,,
13,23356.35,23374.42,9000.0,22852.38,10656.352249591333,2018.169038,87.65701965718846,-2.896856607828713,44769.533571428576,75.51192066334075,-2602.2536920000002,,,,,,,,,
14,22850.2,23029.63,22746.49,22931.15,11275.576110555383,2034.428452,82.6304109619365,-2.4551318235977004,2518.834540816326,77.28338115312272,-567.8252400000001,,,,,,,,,
15,22931.47,23090.8,22635.8,22774.76,10588.974453769355,1764.195583,91.5319632949316,-2.800817036560943,41826.552926384844,77.22558546023194,-2332.020823,,,,,,,,,
16,22774.76,22926.57,22721.06,22878.59,11504.59650364503,1717.658489,93.07623591056327,-1.8624548423654241,5143.601568356931,77.15984872896323,-614.3623339999999,,,,,,,,,
17,22878.47,23151.07,22721.19,23034.56,12427.507779794114,2015.346436,94.05193996013857,-1.4056438054082077,39594.88068652571,77.23649904280924,1400.9841020000001,,,,,,,,,
18,23035.58,23741.82,21945.3,22761.49,12243.53613624233,2013.578269,92.34369154815212,-2.8944600991043012,6999.08079108327,77.06334413117416,-612.594167,,,,,,,,,
19,22761.84,23056.01,22557.62,22936.04,13216.856448228444,1876.932135,93.43562680399215,-1.6786531679386263,37679.36069399411,76.95678881048478,1264.337968,,,,,,,,,
20,22936.47,23058.43,22864.45,22977.9,13482.644544305374,1566.147475,93.69749108247662,-1.7010943918300936,9246.106498434041,77.060785495512,2830.485443,,,,,,,22128.874285714282,31820.334839382092,12437.413732046472
21,22977.08,23083.6,22547.87,22990.84,14650.001880188254,1785.752393,93.77844004959532,-1.5665713622705968,35856.59039431125,76.8917059508889,4616.237836,,,,,,,23223.485714285714,32914.94626795352,13532.025160617904
