,Open,High,Low,Close,Accumulation Distribution,Volume,Stochastic Oscillator,Rate of Change,Supertrend,relative strength,On Balance Volume,Macd,Ema9,ema21,ema50,ema100,ema200,moving average,upper band,lower band
0,22666.0,22792.86,22422.0,22594.02,-1062.6041100727907,14693.41388,,,0.0,53.55920283784779,14693.41388,,,,,,,,,
1,22593.25,22660.46,22562.81,22576.17,-5260.316268041371,5779.02992,,,0.0,53.55920283784779,8914.38396,,,,,,,,,
2,22576.86,22618.78,22551.72,22579.46,-6182.009452193048,5337.54274,,,0.0,53.55920283784779,14251.9267,,,,,,,,,
3,22580.03,22612.03,22560.31,22563.99,-9424.56845964851,3780.54896,,,0.0,53.55920283784779,10471.37774,,,,,,,,,
4,22563.04,22623.21,22562.8,22621.26,-6014.583593285413,3645.3227,,,0.0,53.55920283784779,14116.70044,,,,,,,,,
5,22621.79,22622.79,22508.33,22551.05,-7405.941631478874,5487.76158,,,0.0,53.55920283784779,8628.93886,,,,,,,,,
6,22551.05,22570.38,22492.68,22558.57,-4046.399858835523,4826.85643,,,0.0,53.55920283784779,13455.79529,,,,,,,,,
7,22557.73,22571.4,22533.17,22547.35,-4856.923347480713,3139.44407,,,0.0,53.55920283784779,10316.35122,,,,,,,,,
8,22547.83,22619.48,22514.6,22615.99,-480.68563694467684,4688.25139,,,0.0,53.55920283784779,15004.602610000002,,,,,,,,,
9,22615.02,22643.65,22581.51,22597.96,-2415.301064431009,4111.3886,,0.017438242508416302,0.0,53.55920283784779,10893.214010000002,,,,,,,,,
10,22597.96,22621.39,22567.14,22617.64,512.9649234030926,3398.04128,,0.183689261730402,0.0,53.55920283784779,14291.255290000001,,,,,,,,,
11,22616.86,22619.62,22562.84,22573.98,-1233.9723737086022,2875.10434,,-0.024269845248736654,0.0,53.55920283784779,11416.150950000001,,,,,,,,,
12,22573.99,22612.65,22554.72,22603.88,1159.0491519965128,3432.22919,,0.1767861091943379,0.0,53.55920283784779,14848.380140000001,,,,,,,,,
13,22603.88,22622.99,22584.74,22620.93,4614.507380600169,3872.58357,53.64018767189774,-0.001458804681964132,22809.814285714285,53.55920283784779,18720.96371,,,,,,,,,
14,22620.42,22653.65,22602.22,22635.5,5657.60862206022,3545.71691,85.12337584932692,0.3744836714920208,22449.08673469388,57.325840906050786,22266.68062,,,,,,,,,
15,22634.61,22670.0,22600.74,22638.36,6096.299494058466,5080.89127,82.15655312429536,0.3537014979229758,22826.2994606414,58.77611935271809,27347.57189,,,,,,,,,
16,22638.36,22767.0,22626.62,22674.21,3530.8932011107295,7967.51627,66.17454068241435,0.5626381814270776,22469.613357975843,65.2499780391388,35315.08816,,,,,,,,,
17,22673.32,22776.31,22666.7,22700.63,1109.0668990169552,6358.23667,73.31735006875154,0.3742484852531369,22914.100453308147,68.8423846237108,41673.32483,,,,,,,,,
18,22700.62,22764.57,22685.48,22731.59,1961.977234269264,5137.59927,84.2329795860801,0.5913365631234013,22516.419579071007,70.76133460441483,46810.9241,,,,,,,,,
19,22730.83,23100.0,22727.37,23037.49,12791.658918266952,16297.6628,89.7072383586909,1.856294467504127,23317.140390862638,83.04651107553391,63108.586899999995,,,,,,,,,
20,23037.46,23335.77,22700.88,22792.23,-9205.175888313534,30884.29742,33.80907729215636,0.966821092248682,22396.506779913267,85.53034901792118,32224.289479999996,,,,,,,22639.63142857143,23131.512280302115,22147.750576840743
