,Open,High,Low,Close,Accumulation Distribution,Volume,Stochastic Oscillator,Rate of Change,Supertrend,relative strength,On Balance Volume,Macd,Ema9,ema21,ema50,ema100,ema200,moving average,upper band,lower band
0,,,,,,,,,,,,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
1,,,,,,,,,,,,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
2,,,,,,,,,,,,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
3,,,,,,,,,,,,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
4,,,,,,,,,,,,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
5,,,,,,,,,,,,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
6,,,,,,,,,,,,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
7,,,,,,,,,,,,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
8,1.0,2.0,3.0,4.0,-15.0,5.0,,,0.0,94.98847152000168,5.0,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
9,23773.26,26069.8,10000.1,23489.36,2859.0987887248257,4233.813126,,,0.0,94.98847152000168,4238.813126,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
10,23489.36,23712.52,10000.96,23431.02,9604.785529275678,7034.526099,,,0.0,94.98847152000168,-2795.7129729999997,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
11,23430.89,23680.2,9000.0,23327.63,15294.127576729763,5976.409341,,,0.0,94.98847152000168,-8772.122314,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
12,23326.64,23985.38,8000.0,22931.15,21374.711162960954,7004.467796,,,0.0,94.98847152000168,-15776.590110000001,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
13,22931.47,23741.82,21945.3,22761.49,20688.484887463466,7510.778777,,,0.0,94.98847152000168,-23287.368887,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
14,22761.84,23083.6,22547.87,22990.84,24106.604566724745,5228.832003,,,0.0,94.98847152000168,-18058.536884,,,,,,,6615.975714285713,22826.402289054415,-9594.45086048299
