,Open,High,Low,Close,Accumulation Distribution,Volume,Stochastic Oscillator,Rate of Change,Supertrend,relative strength,On Balance Volume,Macd,Ema9,ema21,ema50,ema100,ema200,moving average,upper band,lower band
0,,,,,,,,,,,,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
1,,,,,,,,,,,,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
2,,,,,,,,,,,,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
3,,,,,,,,,,,,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
4,,,,,,,,,,,,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
5,,,,,,,,,,,,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
6,,,,,,,,,,,,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
7,,,,,,,,,,,,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
8,,,,,,,,,,,,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
9,,,,,,,,,,,,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
10,22666.0,22792.86,22422.0,22547.35,-15127.705389756118,46689.92028,,,0.0,77.75505056612663,46689.92028,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
11,22547.83,22670.0,22514.6,22638.36,3251.364799343328,31004.20655,,,0.0,77.75505056612663,77694.12683,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
12,22638.36,23335.77,22595.23,22905.65,-13296.166139791208,102373.50511,,,0.0,77.75505056612663,180067.63194,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
13,22907.01,23280.0,22851.94,22998.9,-32253.244318244506,60494.75835,,,0.0,77.75505056612663,240562.39028999998,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
14,22998.9,23371.8,22980.0,23270.5,-2212.6724785608203,62208.75289,,,0.0,77.75505056612663,302771.14318,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
15,23270.97,23299.55,22680.73,22783.55,-31373.598551126706,43674.34114,,,0.0,77.75505056612663,259096.80204,,,,,,,6530.681428571429,7008.569328780953,6052.793528361905
