,Open,High,Low,Close,Accumulation Distribution,Volume,Stochastic Oscillator,Rate of Change,Supertrend,relative strength,On Balance Volume,Macd,Ema9,ema21,ema50,ema100,ema200,moving average,upper band,lower band
0,22666.0,22792.86,22422.0,22563.99,-6932.065265167229,29590.5355,,,0.0,67.82114100049476,29590.5355,,,,,,,,,
1,22563.04,22623.21,22492.68,22547.35,-9707.947924235972,17099.38478,,,0.0,67.82114100049476,12491.150720000001,,,,,,,,,
2,22547.83,22643.65,22514.6,22573.98,-10909.799640058596,15072.78561,,,0.0,67.82114100049476,27563.936330000004,,,,,,,13080.05238095238,13593.468005492794,12566.636756411966
3,22573.99,22670.0,22554.72,22638.36,-3723.523712924589,15931.42094,,,0.0,67.82114100049476,43495.35727000001,,,,,,,13080.05238095238,13593.468005492794,12566.636756411966
4,22638.36,23100.0,22626.62,23037.49,22592.981396889358,35761.01501,,,0.0,67.82114100049476,79256.37228000001,,,,,,,13080.05238095238,13593.468005492794,12566.636756411966
5,23037.46,23335.77,22595.23,22905.65,11825.818157942378,66612.4901,,,0.0,67.82114100049476,12643.882180000015,,,,,,,13080.05238095238,13593.468005492794,12566.636756411966
6,22907.01,23087.63,22851.94,22930.04,1881.8530917277876,29484.12538,,,0.0,67.82114100049476,42128.00756000001,,,,,,,13080.05238095238,13593.468005492794,12566.636756411966
7,22930.87,23280.0,22875.54,22998.9,-10212.33976958791,31010.63297,,,0.0,67.82114100049476,73138.64053,,,,,,,13080.05238095238,13593.468005492794,12566.636756411966
8,22998.9,23371.8,22980.0,23226.65,386.2642880694566,40911.65586,,,0.0,67.82114100049476,114050.29639,,,,,,,13080.05238095238,13593.468005492794,12566.636756411966
9,23225.17,23308.06,23053.24,23270.5,15405.055341718866,21297.09703,,3.131139483752654,0.0,67.82114100049476,135347.39342,,,,,,,13080.05238095238,13593.468005492794,12566.636756411966
10,23270.97,23299.55,23009.11,23204.64,21628.816812003228,17964.91037,,2.9151541090194577,0.0,67.82114100049476,117382.48305000001,,,,,,,13080.05238095238,13593.468005492794,12566.636756411966
11,23203.41,23210.91,22680.73,22783.55,5891.258507095803,25709.43077,,0.92836974250885,0.0,67.82114100049476,91673.05228,,,,,,,13080.05238095238,13593.468005492794,12566.636756411966
