,Open,High,Low,Close,Accumulation Distribution,Volume,Stochastic Oscillator,Rate of Change,Supertrend,relative strength,On Balance Volume,Macd,Ema9,ema21,ema50,ema100,ema200,moving average,upper band,lower band
0,1.0,2.0,3.0,4.0,-15.0,5.0,,,0.0,83.92672230068855,5.0,,,,,,,,,
1,23773.26,24122.0,23317.0,24122.0,-13.97166,1.02834,,,0.0,83.92672230068855,6.02834,,,,,,,,,
2,23539.0,24152.0,23268.0,23802.58,-3.205500381447761,51.40033,,,0.0,83.92672230068855,-45.37199,,,,,,,,,
3,23801.16,25796.99,22797.61,23782.61,-31.673713018799496,82.949919,,,0.0,83.92672230068855,-128.321909,,,,,,,,,
4,23778.39,26069.8,23764.34,23798.5,-111.4850337534555,82.248678,,,0.0,83.92672230068855,-46.07323100000001,,,,,,,,,
5,23798.52,23892.6,23739.0,23773.13,-155.20382235032912,78.687672,,,0.0,83.92672230068855,-124.76090300000001,,,,,,,,,
6,23772.3,23773.35,23718.89,23766.09,-96.75558454753374,79.696821,,,0.0,83.92672230068855,-204.457724,,,,,,,,,
7,23765.72,23808.52,23753.8,23807.44,-26.58966546859098,73.04945,,,0.0,83.92672230068855,-131.408274,,,,,,,,,
8,23807.02,23926.15,23800.74,23899.25,28.494298528695623,96.46809,,,0.0,83.92672230068855,-34.940184,,,,,,,,,
9,23899.92,23935.65,23699.4,23766.05,-20.3014426463329,111.976628,,594051.25,0.0,83.92672230068855,-146.916812,,,,,,,,,
10,23765.35,23841.63,21408.86,23608.06,135.5193632362249,192.852257,,-2.130586186883343,0.0,83.92672230068855,-339.769069,,,,,,,,,
11,23608.06,23689.85,23175.46,23573.44,222.0502049681793,158.08005,,-0.9626687527150568,0.0,83.92672230068855,-497.849119,,,,,,,,,
12,23576.26,23839.61,22842.61,23675.81,330.18092021411735,161.049183,,-0.44906761705295617,0.0,83.92672230068855,-336.799936,,,,,,,,,
13,23676.04,23822.78,23675.09,23793.74,388.2991436417054,95.787082,91.26835668359755,-0.020001260583646374,31298.69642857143,83.92672230068855,-241.012854,,,,,,,,,
14,23793.95,23921.55,23035.76,23840.52,504.17953956732026,141.828715,52.17102129613341,0.283471297216642,16681.81974489796,83.64490896246679,-99.18413900000002,,,,,,,,,
15,23840.52,23892.45,10000.1,23798.44,609.5806633570555,106.847201,85.86557309719534,0.136118309742983,14174.143334548102,74.30813550955463,-206.03134,,,,,,,,,
16,23797.58,23861.71,21052.8,23854.39,704.7012984539437,95.619,86.21374387823046,0.19720725957936835,33393.14618934819,76.67702568721555,-110.41234,,,,,,,,,
17,23854.39,23897.96,23779.16,23836.57,701.8632134536073,84.714698,86.10285195118765,-0.26226764438215255,14953.696395605253,77.2505345789355,-195.127038,,,,,,,,,
18,23836.57,23890.1,23788.02,23790.74,621.1222950398162,85.285937,98.96014150858775,0.10388768853049068,32060.996918366553,77.20481520871184,-280.412975,,,,,,,,,
19,23790.53,23842.02,23781.33,23819.63,642.7811185970746,82.619359,99.16745302481782,0.8961769836233868,16127.100718659634,77.14836847989935,-197.79361600000001,,,,,,,,,
20,23819.63,23850.03,23812.67,23827.12,625.7621202930081,75.157184,99.22120045495153,1.0761263523694442,30978.18861838748,77.16735110570936,-122.63643200000001,,,,,,,22663.81476190476,24825.523727372693,20502.105796436826
21,23827.07,23897.84,23825.92,23884.35,675.7381740507918,79.979479,99.63187674688115,0.8808146373872727,17228.660568640193,77.20111912675975,-42.656953000000016,,,,,,,23800.97428571428,25962.683251182214,21639.265320246348
22,23884.5,23931.33,23868.92,23893.84,656.3746765638522,96.139688,99.69997596076222,0.4206988897079489,30087.496614834105,77.24246191788126,53.48273499999999,,,,,,,23790.10952380952,25951.81848927745,21628.400558341586
23,23894.05,23991.11,23890.74,23989.31,743.4947821908336,90.361114,99.9871345957154,0.6241055144770469,18216.54957193976,77.30014822236471,143.84384899999998,,,,,,,23799.001428571424,25960.710394039357,21637.29246310349
24,23990.0,24141.64,23961.61,23987.39,665.7040785026693,109.011134,98.90924185060467,0.7939596040748897,29386.388254627367,77.40440414412997,34.83271499999998,,,,,,,23808.752857142856,25970.46182261079,21647.043891674923
25,23996.33,24105.37,23978.41,24096.96,743.8303945053474,90.057355,99.68405138337125,1.0168778157815028,19056.398763560304,77.43851865716395,124.89006999999998,,,,,,,23822.96523809524,25984.674203563172,21661.256272627306
26,24088.12,24102.74,24051.98,24056.66,682.6605112429363,74.999596,99.3990753482294,0.9233291534813892,28748.05829097972,77.48499669222183,49.89047399999998,,,,,,,23836.466666666667,25998.1756321346,21674.757701198734
27,24055.95,24069.57,23849.99,23897.29,627.6177261150556,96.705831,98.27211180677637,0.4478633283369948,19493.938729804548,76.89046893688258,-46.81535700000002,,,,,,,23842.714285714283,26004.423251182216,21681.00532024635
28,23896.49,23903.05,23751.47,23831.72,633.5047472795904,100.039761,97.80844236200585,0.05075645591472444,27953.027608038636,76.16762410130397,-146.855118,,,,,,,23843.870476190474,26005.579441658407,21682.16151072254
29,23831.72,23849.9,23730.24,23749.01,569.1202316797192,93.816989,87.28875564936996,-0.3278197281081363,19896.440078249838,75.82011786521585,-240.672107,,,,,,,23836.71619047619,25998.42515594412,21675.007225008256
30,23751.91,23824.28,23740.36,23805.17,619.2953666046456,92.137797,18.21341759844362,-0.3315141504792951,27400.53921305372,75.75443717459044,-148.53431,,,,,,,23838.579047619045,26000.288013086978,21676.870082151112
31,23803.73,23817.9,23750.83,23815.55,700.4607451150022,87.281737,20.736509479824534,-0.32765767243775334,20462.62073073583,75.79267568625039,-61.252573,,,,,,,23848.45952380952,26010.168489277454,21686.750558341588
32,23815.75,23819.62,23772.49,23780.72,642.158021310207,89.592676,12.270296548371373,-0.8695122952681822,26904.253607173872,75.79302921169419,-150.845249,,,,,,,23858.329999999994,26020.038965467927,21696.62103453206
33,23782.02,23862.72,23768.6,23783.67,586.0448816548721,82.547182,12.987360233348793,-0.8492795589682745,20863.077364767116,75.79865846420795,-68.29806699999999,504.72348707954734,,,,,,23863.46619047619,26025.17515594412,21701.757225008256
34,23783.91,23882.36,23779.96,23867.45,645.2308174828024,83.502891,33.35196888672821,-0.9524437937399544,26601.37173271625,75.88225020630522,15.204824000000016,473.7044097415419,,,,,,23866.976190476187,26028.68515594412,21705.267225008254
35,23869.33,23988.42,23713.35,23769.93,573.2728966629763,122.249801,13.210675009923564,-1.191894469140764,21172.34481962063,75.90326209085391,-107.04497699999999,444.5488145651361,,,,,,23863.614761904762,26025.323727372695,21701.90579643683
36,23771.55,23793.32,23700.34,23759.12,600.5374442682659,103.134973,13.319737140267149,-0.5781827144416885,26191.08766749513,75.08748557642154,-210.17995,410.32407401877936,,,,,,23861.74238095238,26023.451346420312,21700.033415484446
37,23759.31,23760.52,23633.48,23706.64,615.7660093551666,100.344238,14.397040302266978,-0.5248467168966431,21421.161451611664,74.63908859427285,-310.524188,375.5555271631565,,,,,,23854.706666666665,26016.415632134598,21692.997701198732
38,23706.88,23715.84,23420.55,23467.72,555.239983001583,88.941181,6.887941356853175,-1.1844283193278238,21282.213490782262,73.06977655431669,-399.465369,333.0874573798246,,,,,,23837.14238095238,25998.851346420313,21675.433415484447
39,23456.83,23529.62,23392.11,23500.23,610.9720637093865,97.341781,15.214668674274773,-1.280982240412476,25559.0953299879,71.78999557610169,-302.12358800000004,287.39951145408486,,,,,,23823.30857142857,25985.017536896503,21661.599605960637
40,23500.16,23586.52,23496.56,23525.14,583.6640868129854,74.897122,19.636583709739174,-1.2194133664769402,21594.059336439805,72.06984480162849,-227.22646600000004,252.90762206549698,,,,,,23809.28523809524,25970.994203563172,21647.576272627306
41,23525.14,23682.12,23524.34,23552.45,533.5356671420519,77.877728,26.888698831145003,-0.9598952428690133,25379.40633044875,72.29630297539984,-149.34873800000003,226.50531417340244,396.96990942815785,,,,,23796.205714285712,25957.914679753645,21634.49674881778
42,23551.94,23615.21,23521.86,23555.95,514.0668781396962,72.205461,27.475641864131205,-0.9574636715023233,21839.48697886902,72.15610540463224,-77.14327700000003,202.4589155209287,363.27563689905486,,,,,23780.56761904762,25942.27658451555,21618.858653579686
43,23555.41,23592.23,23510.84,23568.3,543.8564210485293,72.310495,29.546712280525128,-1.253380650216096,25179.599233907342,72.08609077987767,-4.832782000000023,180.94935628584426,329.8338420542444,,,,,23765.065714285713,25926.774679753646,21603.35674881778
44,23568.3,23570.52,23482.42,23490.26,487.16997841629313,68.959895,16.459559625026948,-1.1765705662574621,21975.17499708604,71.61158257645249,-73.79267700000003,159.73600524655194,296.3297056250014,,,,,23741.301428571427,25903.01039403936,21579.592463103494
45,23490.92,23540.51,23461.3,23467.5,426.5228066014985,71.903345,12.642752930522667,-1.2274023617036334,24891.338216991535,70.95159172446068,-145.69602200000003,138.27872445797402,263.73872339706884,,,,,23716.54476190476,25878.253727372692,21554.835796436826
46,23467.72,23499.8,23405.84,23489.36,488.8440259348339,80.127282,16.30863141654515,-0.9165364640455143,22147.09022707929,70.50053817002595,-65.56874000000003,117.94699478648909,232.36173798000587,,,,,23687.611428571425,25849.320394039358,21525.90246310349
47,23489.36,23580.68,23489.36,23575.73,559.8489198711006,79.638503,30.79270849055017,0.4602492274494496,24841.6919319978,71.0541568610146,14.069762999999966,106.10612971867158,204.4218689759829,,,,,23664.709999999995,25826.41896546793,21503.001034532062
