,Open,High,Low,Close,Accumulation Distribution,Volume,Stochastic Oscillator,Rate of Change,Supertrend,relative strength,On Balance Volume,Macd,Ema9,ema21,ema50,ema100,ema200,moving average,upper band,lower band
0,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
1,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
2,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
3,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
4,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
5,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
6,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
7,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
8,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
9,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
10,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
11,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
12,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
13,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
14,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
15,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
16,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
17,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
18,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
19,,,,,,,,,,,,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
20,22666.0,23371.8,22422.0,22783.55,-82690.24141434439,346445.48432,,,0.0,,346445.48432,,,,,,,1084.9309523809522,1084.9309523809522,1084.9309523809522
