,1,2,3,4,5
219,22976.43,22976.53,22976.43,22976.53,0.091613
220,22976.53,22976.53,22976.53,22976.53,0.0
221,22976.53,22976.53,22976.53,22976.53,0.0
222,22976.77,22976.77,22976.77,22976.77,0.157553
223,22976.77,22976.77,22976.11,22976.11,0.221102
224,22975.94,22975.94,22974.75,22974.75,0.108975
225,22974.75,22974.75,22974.7,22974.75,0.108104
226,22975.55,22975.55,22975.55,22975.55,0.173217
227,22976.91,22976.91,22976.91,22976.91,0.083127
228,22976.91,22976.91,22976.91,22976.91,0.0
229,22976.31,22976.31,22976.31,22976.31,0.13057
230,22976.15,22976.27,22974.95,22974.95,0.196714
231,22975.31,22975.31,22974.95,22974.95,0.083598
232,22974.92,22974.92,22974.57,22974.57,0.187325
233,22974.57,22974.57,22974.18,22974.18,0.214592
234,22974.57,22974.57,22974.04,22974.04,0.086342
235,22973.93,22973.93,22973.54,22973.54,0.11844
236,22972.93,22974.01,22972.93,22974.01,0.182343
237,22974.56,22974.56,22974.56,22974.56,0.184109
238,22975.94,22976.0,22975.94,22976.0,0.196287
239,22976.41,22976.67,22976.41,22976.67,0.228476
240,22977.52,22977.8,22977.52,22977.8,0.184958
241,22977.89,22978.28,22977.89,22978.28,0.151869
242,22979.01,22979.01,22979.01,22979.01,0.091388
243,22979.32,22979.51,22979.32,22979.51,0.144037
244,22979.51,22979.51,22979.51,22979.51,0.0
245,22980.12,22980.59,22980.12,22980.59,0.217128
246,22980.68,22980.71,22980.68,22980.71,0.202698
247,22980.71,22980.97,22980.71,22980.97,0.21103
248,22980.0,22982.67,22971.1,22982.67,1.615074
249,22977.72,22983.12,22977.72,22983.12,0.241715
250,22980.0,22985.76,22978.46,22985.76,0.233309
251,22986.8,22986.8,22986.8,22986.8,0.12442
252,22986.88,22986.88,22986.88,22986.88,0.043445
253,22986.88,22986.88,22986.88,22986.88,0.0
254,22986.88,22986.88,22986.88,22986.88,0.0
255,22986.88,22986.88,22986.88,22986.88,0.0
256,22984.09,22984.09,22983.92,22983.92,0.201453
257,22983.71,22983.71,22983.71,22983.71,0.001463
258,22983.71,22983.71,22983.71,22983.71,0.0
259,22983.71,22983.71,22983.71,22983.71,0.0
260,22983.71,22983.71,22983.71,22983.71,0.0
261,22983.25,22983.25,22982.88,22982.88,0.18275
262,22983.25,22983.25,22981.91,22981.91,0.186673
263,22980.5,22980.5,22980.12,22980.12,0.047397
