,Open,High,Low,Close,Accumulation Distribution,Volume,Stochastic Oscillator,Rate of Change,Supertrend,relative strength,On Balance Volume,Macd,Ema9,ema21,ema50,ema100,ema200,moving average,upper band,lower band
0,1.0,2.0,3.0,4.0,-15.0,5.0,,,0.0,80.50817857133102,5.0,,,,,,,,,
1,23773.26,26069.8,10000.1,23489.36,2859.0987887248257,4233.813126,,,0.0,80.50817857133102,4238.813126,,,,,,,,,
2,23489.36,23626.08,23310.2,23534.13,4222.136284057475,3262.284316,,,0.0,80.50817857133102,7501.097442,,,,,,,12145.03857142857,24969.234547260414,-679.157404403275
3,23533.63,23712.52,10000.96,23431.02,7839.488898806087,3772.241783,,,0.0,80.50817857133102,3728.8556590000003,,,,,,,12145.03857142857,24969.234547260414,-679.157404403275
4,23430.89,23680.2,9000.0,23362.96,10589.026315953319,2873.74084,,,0.0,80.50817857133102,855.1148190000004,,,,,,,12145.03857142857,24969.234547260414,-679.157404403275
5,23363.29,23680.2,22853.95,23327.63,11043.808987246646,3102.668501,,,0.0,80.50817857133102,-2247.5536819999998,,,,,,,12145.03857142857,24969.234547260414,-679.157404403275
6,23326.64,23985.38,8000.0,23356.74,13763.509179159419,2951.870306,,,0.0,80.50817857133102,704.316624,,,,,,,12145.03857142857,24969.234547260414,-679.157404403275
7,23356.35,23374.42,9000.0,22931.15,17566.16338248875,4052.59749,,,0.0,80.50817857133102,-3348.280866,,,,,,,12145.03857142857,24969.234547260414,-679.157404403275
8,22931.47,23090.8,22635.8,22878.59,17800.17458583329,3481.854072,,,0.0,80.50817857133102,-6830.134938,,,,,,,12145.03857142857,24969.234547260414,-679.157404403275
9,22878.47,23741.82,21945.3,22761.49,17432.069749216564,4028.924705,,568937.25,0.0,80.50817857133102,-10859.059643,,,,,,,12145.03857142857,24969.234547260414,-679.157404403275
10,22761.84,23058.43,22557.62,22977.9,19767.858366651337,3443.07961,,-2.177411389667483,0.0,80.50817857133102,-7415.980033000001,,,,,,,12145.03857142857,24969.234547260414,-679.157404403275
11,22977.08,23083.6,22547.87,22990.84,20935.215702534217,1785.752393,,-2.3085195841104023,0.0,80.50817857133102,-5630.227640000001,,,,,,,12145.03857142857,24969.234547260414,-679.157404403275
